ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,distance_meters,order_Drinks,order_Meal,order_Snack,vehicle_electric_scooter,vehicle_motorcycle,vehicle_scooter,Time_taken_min
D9E0,AURGRES16DEL03,24,4.4,9435.201537430712,0,0,1,0,1,0,23
7E3E,HYDRES05DEL01,33,4.5,16902.806732498597,0,0,1,1,0,0,24
A07C,INDORES02DEL02,38,4.7,3026.0961978988757,0,0,0,0,1,0,27
270A,JAPRES17DEL01,28,4.8,1489.98740855728,0,1,0,0,1,0,14
B95,HYDRES07DEL01,34,4.5,1536.8588631563925,0,1,0,0,1,0,20
7C3,MUMRES02DEL02,29,5.0,3058.573658857584,1,0,0,0,1,0,21
4BD1,VADRES17DEL03,29,4.4,4717.601092054723,1,0,0,0,1,0,42
6640,JAPRES07DEL02,38,4.6,11923.472540743463,0,0,1,0,1,0,29
2875,PUNERES14DEL02,27,4.6,3064.6598407970973,1,0,0,0,0,1,13
AFDF,VADRES19DEL03,30,4.7,9087.965501261844,0,1,0,0,0,1,32
834F,VADRES13DEL03,39,4.7,4544.232356931138,1,0,0,0,1,0,21
6F69,RANCHIRES02DEL02,31,4.9,3145.067434621583,1,0,0,0,0,1,38
174B,SURRES13DEL03,27,4.6,13681.631975373133,0,1,0,0,1,0,31
9407,BANGRES18DEL03,25,4.6,9316.114128266072,0,0,0,0,0,1,31
A670,INDORES15DEL03,37,4.9,13610.87757567187,1,0,0,0,0,1,18
C4A2,GOARES11DEL01,21,4.3,10807.410660610423,0,0,0,1,0,0,38
586B,RANCHIRES05DEL01,30,4.8,10565.128845648691,1,0,0,0,0,1,25
B590,SURRES09DEL02,27,4.6,7601.2450655288985,0,1,0,0,0,1,21
821D,MUMRES12DEL02,33,4.8,19878.389859458042,1,0,0,1,0,0,30
7B90,VADRES16DEL01,30,4.7,1572.5337292863205,0,0,1,0,1,0,18
F58,RANCHIRES06DEL01,25,4.7,10565.032566503789,1,0,0,0,1,0,24
4070,PUNERES05DEL01,23,4.6,6128.684140033017,1,0,0,0,1,0,23
BDFB,VADRES06DEL02,37,4.8,7573.406195224253,0,1,0,0,0,1,18
7AB4,SURRES11DEL03,35,4.3,4561.152341209104,0,1,0,0,1,0,34
7A7E,MUMRES04DEL02,28,4.9,19875.68060491079,1,0,0,1,0,0,17
7CAA,COIMBRES15DEL01,21,4.7,1558.1244322259454,0,0,1,0,0,1,18
9F12,SURRES11DEL02,23,5.0,7601.6813848701095,1,0,0,0,1,0,24
DDAD,ALHRES01DEL03,21,4.8,8987.911213313382,1,0,0,0,1,0,16
D4F2,LUDHRES12DEL03,32,4.6,8790.240920913793,1,0,0,0,0,1,28
8E1C,JAPRES17DEL03,38,4.7,4469.620875558469,0,0,0,0,0,1,33
7E7D,CHENRES04DEL02,23,4.6,7761.726486394692,1,0,0,0,1,0,25
9F5A,JAPRES08DEL03,20,4.6,4469.223038792755,0,1,0,0,1,0,39
D09E,AGRRES18DEL03,39,5.0,8929.060012159653,0,0,1,0,1,0,29
5419,JAPRES14DEL01,35,4.9,1489.9271643867567,0,0,0,0,1,0,28
B88E,VADRES09DEL03,31,4.5,9435.201537430712,0,0,0,1,0,0,18
C891,KNPRES03DEL02,36,4.1,11937.28328524096,0,0,1,0,1,0,31
8421,INDORES11DEL02,32,4.3,3025.0863295462195,0,1,0,0,1,0,22
1DB0,HYDRES15DEL02,29,4.5,12292.599798532709,0,0,0,0,1,0,13
8A21,JAPRES04DEL02,36,3.8,11917.128700012814,0,0,0,0,0,1,37
6C81,COIMBRES06DEL03,39,4.9,14021.84017066128,1,0,0,0,0,1,48
1507,BANGRES12DEL01,27,4.7,1552.6813140975844,0,0,1,0,0,1,11
D654,KNPRES09DEL03,21,4.5,13428.939356135319,0,0,1,0,0,1,22
46A4,COIMBRES18DEL01,26,4.2,10906.065218662521,0,0,1,0,1,0,39
8047,PUNERES010DEL02,38,4.1,7660.8408119058695,0,0,1,0,1,0,28
20FB,MUMRES09DEL03,21,4.7,13771.140253368083,1,0,0,0,1,0,27
3255,PUNERES19DEL03,35,5.0,9192.33320768987,1,0,0,0,1,0,26
3BCA,PUNERES13DEL01,29,4.7,10724.189700859628,0,0,0,1,0,0,42
AF9B,VADRES08DEL03,30,4.3,9435.201537430712,0,0,1,0,1,0,32
CA6,JAPRES05DEL03,27,4.9,4469.310320115588,0,0,0,0,1,0,23
690A,COIMBRES12DEL01,38,4.6,17138.105845699738,0,0,1,1,0,0,23
6D5E,BANGRES14DEL01,35,4.6,6210.41615837709,0,0,1,0,0,1,28
46DE,SURRES04DEL02,39,4.7,3040.6653633174847,1,0,0,0,0,1,24
AA99,HYDRES16DEL02,36,4.3,19975.152579495985,0,0,0,0,0,1,35
1DAE,INDORES01DEL01,31,4.8,1512.8534404979816,0,0,0,0,0,1,13
E27F,ALHRES15DEL02,31,4.4,7490.199554499753,0,1,0,0,1,0,24
BC88,INDORES11DEL03,33,4.3,13611.283046203784,0,1,0,0,1,0,47
840E,HYDRES07DEL01,30,4.6,6147.194518583758,1,0,0,0,0,1,26
DAF8,GOARES16DEL02,29,4.0,3088.3427821837313,0,0,0,0,1,0,28
5882,BANGRES08DEL03,22,4.7,13973.947080770451,1,0,0,0,0,1,37
229D,CHENRES09DEL01,25,4.6,17074.283280249874,0,0,1,0,1,0,22
200B,CHENRES010DEL01,29,4.1,17073.537690613623,0,1,0,0,0,1,35
4F36,PUNERES13DEL02,24,4.7,19914.688541860465,1,0,0,0,1,0,18
B1F8,BANGRES13DEL02,31,5.0,12420.6925399653,0,0,0,1,0,0,26
979E,PUNERES15DEL03,38,4.7,9190.403105302817,0,0,0,0,1,0,25
9722,JAPRES04DEL03,34,4.8,4469.3622267046685,1,0,0,0,0,1,29
95D3,VADRES01DEL01,27,4.6,16660.108123692735,0,0,0,0,1,0,39
74FA,HYDRES19DEL01,30,4.5,16901.690663165507,0,0,0,1,0,0,31
2805,MUMRES17DEL01,38,4.8,16824.772113251285,0,1,0,0,1,0,46
9E2C,JAPRES01DEL02,25,4.0,2979.599835600388,0,1,0,0,1,0,15
CADF,LUDHRES01DEL01,20,4.7,10255.928804012216,0,0,1,0,1,0,21
9E+52,RANCHIRES17DEL02,36,3.8,12073.402311815487,0,0,0,0,0,1,38
1.6E+01,CHENRES19DEL01,22,4.8,17076.258901182708,0,1,0,0,1,0,29
2.5E+03,CHENRES14DEL03,24,5.0,9314.044193380469,1,0,0,0,0,1,21
4F87,SURRES02DEL03,25,5.0,13680.920077460072,0,0,0,0,1,0,27
4.7E+09,HYDRES02DEL01,36,3.6,10757.499697083033,0,0,0,0,1,0,34
217C,RANCHIRES18DEL02,39,3.5,12074.377562048718,0,1,0,0,1,0,34
7166,INDORES08DEL02,22,5.0,19661.02221350671,0,0,0,0,0,1,44
2F2E,MUMRES17DEL02,30,4.6,19883.251553020742,1,0,0,0,1,0,20
410E,SURRES04DEL03,24,5.0,9121.421674136269,0,0,1,0,1,0,28
8EDF,SURRES12DEL01,28,4.7,16720.76404537056,0,0,0,0,1,0,15
7AB8,SURRES20DEL03,24,5.0,9122.016850833283,0,1,0,0,1,0,26
973E,RANCHIRES03DEL03,27,5.0,9435.201537430712,1,0,0,0,1,0,10
54DC,PUNERES010DEL01,34,4.4,10724.87928947891,0,1,0,0,1,0,37
2CD0,VADRES13DEL01,29,5.0,16659.97912906346,1,0,0,1,0,0,23
BB87,BANGRES12DEL03,24,4.9,9315.632087047461,1,0,0,0,0,1,11
2518,CHENRES08DEL02,21,5.0,3104.827485600211,0,1,0,0,1,0,18
8A8D,HYDRES05DEL03,27,4.9,13829.931792650668,0,0,0,0,1,0,24
4C15,INDORES16DEL01,21,4.8,6050.1030743492865,1,0,0,0,0,1,27
B70A,INDORES05DEL03,26,4.7,4537.9227492886075,0,0,0,0,0,1,18
27C2,VADRES12DEL02,32,3.7,12580.267822400961,0,1,0,0,1,0,33
DD15,KNPRES08DEL03,28,4.9,4717.601092054723,0,0,1,0,0,1,15
DBB7,GOARES14DEL02,28,5.0,3090.770684288168,1,0,0,0,0,1,16
C467,GOARES15DEL02,34,5.0,20070.96324324512,0,0,0,0,1,0,30
8012,MYSRES06DEL01,25,4.8,17097.972349714477,0,0,1,0,0,1,17
540D,JAPRES01DEL02,34,5.0,11916.994721599456,0,1,0,0,0,1,19
4.4E+05,VADRES08DEL02,20,4.8,12580.267822400961,1,0,0,0,1,0,17
97C2,BANGRES20DEL02,20,4.6,12419.803337139792,1,0,0,0,0,1,14
5E+07,RANCHIRES16DEL02,29,4.6,5199762.546465413,0,1,0,0,1,0,14
6203,PUNERES20DEL02,30,4.9,19913.00954559345,0,0,0,0,1,0,21
5A70,INDORES11DEL02,38,4.8,19659.414837287815,1,0,0,0,1,0,16
B4EC,MYSRES08DEL03,38,5.0,13990.192142065474,0,1,0,1,0,0,43
10ED,COIMBRES18DEL01,34,4.5,6232.19372301531,0,1,0,0,0,1,30
D764,KNPRES02DEL01,35,4.8,5969.043562148867,0,0,1,0,1,0,20
5A89,BANGRES04DEL03,24,4.8,9314.884732862103,0,0,0,0,0,1,20
A630,HYDRES14DEL02,24,4.5,7683.850219127171,1,0,0,0,1,0,10
64BD,HYDRES02DEL02,39,4.8,3073.7721530635135,1,0,0,0,1,0,10
7367,SURRES02DEL02,35,4.5,19760.08092047381,0,0,0,0,1,0,38
ADDB,CHENRES03DEL01,32,4.6,10864.87049885657,0,1,0,0,1,0,28
674C,HYDRES16DEL01,35,4.7,6146.925931738674,0,0,1,0,1,0,28
86D6,MUMRES02DEL02,21,4.3,19877.584031407787,0,1,0,0,1,0,43
C539,AURGRES14DEL02,38,4.0,19839.625679582437,1,0,0,0,1,0,39
1BA2,COIMBRES18DEL01,30,4.6,10906.065218662521,1,0,0,0,1,0,25
DFCC,GOARES09DEL02,28,4.8,12358.091289336731,0,0,1,0,1,0,30
DEDA,LUDHRES11DEL02,35,4.2,11719.809740060655,0,0,0,0,1,0,31
9A93,JAPRES02DEL03,27,3.5,8937.783115634607,0,0,1,0,1,0,50
4E+56,SURRES11DEL01,23,3.3,10642.018863256777,1,0,0,0,0,1,44
1F04,PUNERES11DEL02,26,4.8,19916.274899796797,0,0,1,0,1,0,43
364D,VADRES01DEL01,34,4.9,16660.108123692735,1,0,0,1,0,0,24
857A,BANGRES05DEL02,29,4.7,20181.25982649396,1,0,0,0,1,0,12
6294,PUNERES08DEL01,33,4.2,6128.846407057288,1,0,0,0,1,0,32
49A1,HYDRES04DEL02,27,4.9,19976.712110349872,0,0,1,0,1,0,20
B175,COIMBRES12DEL02,36,4.7,3116.25365633879,0,1,0,0,1,0,28
201E,SURRES06DEL03,39,4.5,9121.089774937935,0,1,0,0,1,0,28
1641,SURRES09DEL02,39,4.8,3040.641621538215,0,0,0,0,1,0,23
5961,COIMBRES14DEL02,28,4.8,12464.329297636856,0,0,0,0,1,0,48
DD16,DEHRES13DEL01,39,4.9,5874.019735417982,0,0,0,1,0,0,30
519,PUNERES19DEL02,29,4.6,4142910.334056273,0,0,0,0,1,0,20
A35C,CHENRES07DEL01,37,4.7,17073.026289642574,0,1,0,0,1,0,30
18EA,MUMRES09DEL01,37,4.6,1530.3005968357747,0,0,1,0,0,1,20
40C6,MUMRES04DEL02,23,5.0,12232.070021478456,0,1,0,0,1,0,20
2565,JAPRES03DEL01,23,4.0,1489.780668690755,1,0,0,0,1,0,22
678F,HYDRES19DEL01,22,4.2,6146.633645960491,1,0,0,0,1,0,33
9899,PUNERES010DEL01,35,4.9,6128.7577016301575,1,0,0,1,0,0,32
AAC2,BANGRES01DEL02,23,4.8,20182.728669257598,0,0,0,0,1,0,21
72F8,SURRES18DEL01,31,4.8,10642.283429606558,0,0,0,0,1,0,29
B99E,SURRES11DEL02,21,4.9,12162.115707004754,0,0,0,0,1,0,10
29C5,CHENRES03DEL03,39,4.8,9312.83846749252,1,0,0,0,0,1,22
6554,RANCHIRES06DEL03,23,4.0,13583.1438666947,0,1,0,1,0,0,31
67E,BANGRES12DEL02,29,4.6,20182.482607604827,1,0,0,0,1,0,15
86A7,CHENRES14DEL01,21,5.0,6209.48521448279,1,0,0,0,1,0,31
9173,SURRES20DEL03,34,4.4,13682.378876484883,0,0,1,0,1,0,46
8F9C,COIMBRES20DEL03,38,4.9,4674.3931327412665,0,0,1,0,1,0,26
751D,CHENRES14DEL01,32,4.5,17074.904532036184,0,0,1,0,1,0,44
5F7,VADRES03DEL02,29,4.6,4969304.222614243,0,0,1,0,0,1,18
A2DE,MYSRES07DEL02,21,4.6,7772.220444452912,0,1,0,0,1,0,24
DDA2,GOARES13DEL02,37,4.1,12352.286182515909,0,0,0,0,1,0,37
259F,RANCHIRES07DEL02,37,4.1,3018.8245695182854,1,0,0,0,1,0,31
3175,JAPRES19DEL02,33,4.8,7448.311138215742,1,0,0,0,0,1,27
28BB,HYDRES07DEL02,29,4.9,7683.892680377846,0,1,0,0,0,1,19
595F,PUNERES09DEL01,29,4.9,1532.2647895219275,0,0,1,1,0,0,13
52AD,MYSRES09DEL02,38,4.7,7772.253320446222,1,0,0,0,1,0,41
B2E3,JAPRES01DEL01,32,4.5,1489.829154062601,0,0,0,0,1,0,28
6.1E+09,PUNERES01DEL01,29,4.7,10723.989806656156,0,0,0,0,1,0,18
80EC,RANCHIRES18DEL01,32,5.0,1509.4795212265778,0,0,0,0,1,0,16
B8C3,VADRES06DEL01,33,4.4,1514.7814055668366,1,0,0,0,1,0,32
BF0B,LUDHRES05DEL03,29,4.6,17334386.897127125,0,0,0,0,0,1,16
B9D4,MUMRES07DEL02,24,5.0,12237.791615217422,0,0,1,0,0,1,24
9696,JAPRES03DEL02,28,4.8,19362.58018346535,0,1,0,0,1,0,26
57FF,BANGRES13DEL03,23,4.8,9315.702005351099,0,0,1,0,0,1,11
CCA2,BHPRES01DEL03,27,4.7,13589.987199022491,0,1,0,0,0,1,16
1D80,INDORES11DEL01,35,4.9,10586.910515510715,0,0,0,0,0,1,45
B3A4,VADRES09DEL03,38,4.8,14152.80068944862,0,1,0,0,1,0,40
48B2,HYDRES04DEL02,22,4.8,3073.782598017484,0,0,1,0,0,1,18
8EDC,MUMRES20DEL01,24,4.8,6119.039466470349,0,0,0,0,1,0,20
76F,MUMRES06DEL03,29,4.6,13768.718508386257,0,1,0,0,0,1,41
218C,JAPRES16DEL02,28,5.0,7450.185408246162,0,0,0,0,1,0,26
C911,GOARES03DEL01,35,3.8,16981.06480503474,0,1,0,0,0,1,34
3BE1,CHENRES16DEL03,32,4.7,4656.945385949658,1,0,0,0,1,0,24
401E,PUNERES17DEL02,38,5.0,19916.432533839783,0,0,0,0,0,1,16
3A21,RANCHIRES16DEL03,36,4.5,4527.973054243249,1,0,0,0,0,1,28
DAC7,BHPRES06DEL03,32,4.1,9059.81056427967,0,1,0,0,1,0,21
CAA0,GOARES11DEL02,25,4.8,7719.759937618362,1,0,0,0,1,0,31
CC55,BHPRES01DEL03,27,4.8,13589.987199022491,1,0,0,0,1,0,30
BA8F,MYSRES04DEL03,29,4.3,4663.566689152346,0,0,0,0,1,0,17
D992,KOCRES15DEL02,28,4.6,7802.550609377895,0,1,0,0,0,1,10
8FEF,JAPRES19DEL01,37,4.7,16384.35115645366,0,1,0,0,1,0,39
B359,COIMBRES03DEL02,23,4.2,7790.122649763917,1,0,0,0,1,0,27
1CDD,MYSRES06DEL01,29,4.6,1554.506332709329,0,0,0,0,1,0,16
63CE,MUMRES16DEL01,37,4.5,6118.7453383378825,1,0,0,0,1,0,28
299C,MYSRES16DEL02,36,4.9,7772.343594464189,1,0,0,0,0,1,15
BE4A,INDORES09DEL01,36,4.4,6050.4860216412835,0,0,0,0,1,0,33
277A,MUMRES01DEL01,33,4.3,16824.54910007528,0,0,0,1,0,0,41
77FC,HYDRES12DEL03,22,4.8,9220.418694557547,1,0,0,0,0,1,25
ACE3,HYDRES13DEL03,20,4.5,13830.016226508362,1,0,0,0,1,0,20
9764,RANCHIRES010DEL02,26,5.0,7546.800541055667,0,0,1,0,1,0,23
4277,CHENRES04DEL02,21,4.6,3104.782360921273,1,0,0,0,1,0,19
94F2,VADRES11DEL02,30,4.3,3029.559739501292,0,0,1,0,1,0,30
9E+04,INDORES18DEL01,33,3.6,10586.817607222669,0,1,0,0,1,0,39
8CDB,MUMRES16DEL02,32,4.9,7648.322354566716,0,1,0,0,0,1,19
4111,PUNERES05DEL01,36,4.8,10724.750462254962,0,0,0,0,1,0,25
28D1,COIMBRES11DEL01,33,4.7,17138.077427627362,0,0,0,0,0,1,29
5DD5,CHENRES13DEL01,27,4.7,6209.476177667365,1,0,0,0,0,1,18
D61E,KOCRES16DEL01,28,4.6,17165.461121214903,0,0,1,0,1,0,35
4FBF,COIMBRES05DEL03,35,4.5,9348.114492435203,1,0,0,0,1,0,17
C367,DEHRES15DEL02,29,4.6,3145.067434621583,0,0,0,0,0,0,33
3A28,COIMBRES010DEL02,29,4.4,20253.788516086213,0,1,0,0,0,1,43
6.3E+08,PUNERES16DEL02,31,4.1,3064.485780675921,0,0,1,0,1,0,26
29B6,SURRES010DEL01,20,4.7,1520.3682291089563,1,0,0,0,0,1,12
401A,COIMBRES06DEL03,20,4.7,9348.128423503684,0,0,1,0,1,0,16
A62F,BANGRES06DEL01,32,4.7,10867.286735129932,0,1,0,0,1,0,45
9738,MUMRES09DEL03,25,4.9,4590.771505102443,0,0,0,0,1,0,15
4BA6,MYSRES18DEL03,20,4.7,4663.310851898982,0,0,1,0,0,1,20
643D,MYSRES13DEL01,31,4.6,17098.388556624264,0,1,0,0,1,0,29
124D,CHENRES06DEL01,35,4.6,6209.141643212614,0,0,1,0,0,1,15
68F7,MYSRES05DEL01,31,4.6,10880.935438433784,1,0,0,0,1,0,24
2FAA,JAPRES04DEL02,30,4.9,2979.633300638752,0,1,0,0,0,1,18
B9FB,SURRES05DEL03,24,4.9,4560.903158461201,1,0,0,0,0,1,15
3855,INDORES02DEL03,29,4.5,4539.068203248832,0,0,1,0,1,0,25
6E8B,CHENRES12DEL03,39,4.4,13972.123977178395,0,0,0,0,1,0,35
DFDA,KOLRES16DEL02,30,4.8,12107.734496942223,0,0,0,0,1,0,26
C137,GOARES02DEL01,37,4.6,1543.8752136159458,0,1,0,0,1,0,20
3114,COIMBRES08DEL03,21,4.9,4674.333016435276,0,0,0,0,0,1,14
86D9,SURRES13DEL01,36,4.7,16721.467133858347,0,0,0,1,0,0,25
7F84,RANCHIRES04DEL01,34,5.0,1509.440262180149,0,1,0,0,0,1,18
23B6,VADRES08DEL03,29,5.0,4717.601092054723,0,0,1,0,1,0,25
2309,SURRES16DEL02,38,4.7,3040.790211399868,0,0,1,0,0,1,17
25AC,JAPRES17DEL02,20,4.8,7448.93737972967,1,0,0,0,1,0,12
13C7,VADRES06DEL01,30,3.7,16659.83831917015,0,0,0,0,1,0,32
D2D9,KOCRES09DEL01,26,4.6,17165.522795529258,0,1,0,0,1,0,20
C6C8,LUDHRES05DEL03,35,4.9,20505.798923463568,0,0,1,0,1,0,21
7D12,COIMBRES13DEL03,36,4.8,14022.253362357478,0,1,0,0,0,1,43
AE18,JAPRES09DEL03,35,4.9,8937.880155829569,0,1,0,0,1,0,17
50F7,COIMBRES16DEL01,24,4.5,6232.303380307374,0,0,0,0,1,0,17
947C,SURRES11DEL02,34,4.6,12162.115707004754,0,0,0,0,1,0,21
4D6E,INDORES12DEL02,28,5.0,19659.62528368346,0,1,0,0,1,0,15
CA8B,GOARES06DEL01,32,4.4,16981.59434210999,0,1,0,0,0,1,40
40D2,CHENRES20DEL03,38,4.9,4657.6199133719965,0,1,0,0,0,1,24
8BFD,MUMRES19DEL02,30,4.8,7648.080628608015,0,0,1,0,1,0,16
79DA,MUMRES11DEL01,38,4.8,6120.938502923711,0,0,0,0,1,0,47
4893,SURRES03DEL01,35,4.5,16720.582121840995,0,0,1,0,1,0,24
5850,INDORES13DEL01,29,4.0,10587.13106938141,0,0,1,0,0,1,42
681E,PUNERES08DEL03,35,4.9,4596.698554557409,0,0,1,1,0,0,34
3035,SURRES06DEL03,38,4.6,9121.089774937935,1,0,0,0,1,0,28
C67,HYDRES07DEL03,34,4.1,9220.550607824642,0,1,0,0,1,0,32
C946,AGRRES08DEL01,37,4.6,10417.061581464,0,0,1,0,1,0,22
2658,PUNERES14DEL02,38,4.9,3064.6598407970973,0,0,1,0,0,1,25
97C3,CHENRES03DEL02,28,4.9,20176.41424368773,0,0,1,1,0,0,16
CE4,MYSRES14DEL01,29,4.6,6290.134677634678,0,0,0,0,1,0,23
407E,PUNERES13DEL01,31,4.0,1532.1547990761483,0,0,1,0,1,0,23
371F,JAPRES010DEL01,24,4.6,10426.910834184442,0,0,1,0,0,1,37
3C41,RANCHIRES03DEL02,20,4.9,20442.92976252901,0,0,0,0,1,0,22
51C6,PUNERES08DEL03,33,4.5,13788.947117365018,0,0,1,0,0,1,25
3EC1,MUMRES08DEL02,37,4.6,19886.444745109635,0,1,0,0,1,0,32
9.4E+10,MYSRES12DEL03,24,4.6,13990.53654411986,0,0,1,0,0,1,17
C453,BHPRES010DEL02,33,4.7,3019.7927162107094,0,1,0,0,1,0,25
1591,INDORES03DEL02,29,4.6,3025.07998731458,1,0,0,0,1,0,24
1CEA,PUNERES09DEL01,37,4.6,1532.2647895219275,0,0,0,0,0,1,25
4932,JAPRES01DEL02,26,4.9,11916.994721599456,0,1,0,0,1,0,21
A049,JAPRES18DEL03,34,5.0,8937.788557677608,1,0,0,0,0,1,28
AB1B,HYDRES03DEL01,28,5.0,16903.29321306572,0,0,1,0,0,1,24
A109,HYDRES08DEL02,28,4.8,19975.286862388723,1,0,0,0,1,0,24
B616,CHENRES01DEL03,21,4.7,4657.347378001307,0,1,0,0,1,0,17
C1A4,KNPRES17DEL03,26,4.6,4476.671414527099,0,0,0,0,1,0,36
D5DF,KNPRES13DEL01,23,4.9,5968.814211616335,0,0,1,0,1,0,18
833,BANGRES15DEL02,29,4.6,7762.556904358387,1,0,0,0,0,1,11
29A8,COIMBRES13DEL01,36,4.9,10906.379593113523,1,0,0,1,0,0,29
3D65,JAPRES06DEL02,37,4.6,19362.69866793402,0,0,1,1,0,0,42
3FC,BANGRES16DEL02,15,1.0,20178.916924749898,1,0,0,1,0,0,28
659A,BANGRES12DEL02,33,4.0,7763.1027847272,0,0,0,0,1,0,34
49F2,SURRES03DEL01,35,4.0,16720.582121840995,1,0,0,0,1,0,34
282F,VADRES04DEL03,27,4.8,9435.201537430712,0,1,0,0,0,1,19
D469,GOARES12DEL01,29,4.7,1544.123739455204,0,0,0,0,1,0,18
414B,MUMRES16DEL02,24,4.0,19883.36063154617,0,1,0,0,1,0,35
DB94,GOARES09DEL02,36,4.9,3089.736659702049,0,0,1,0,0,1,26
31CC,VADRES06DEL01,33,4.7,6058.82516928704,0,1,0,0,1,0,30
9854,SURRES03DEL03,32,4.8,13680.90817387705,0,1,0,0,1,0,20
CC6D,KNPRES15DEL01,25,4.8,10444.7827072238,0,0,0,0,0,1,18
C361,DEHRES16DEL01,22,4.1,16152.76300944002,1,0,0,0,1,0,33
D904,DEHRES11DEL02,22,5.0,12580.267822400961,0,1,0,0,1,0,27
B032,VADRES05DEL02,24,3.5,7573.462889023593,1,0,0,0,1,0,43
D13B,AGRRES06DEL01,29,4.5,1572.5337292863205,0,1,0,0,1,0,21
B3A5,VADRES07DEL01,32,4.9,1572.5337292863205,0,0,1,0,1,0,20
1D13,VADRES08DEL02,30,4.6,3145.067434621583,0,1,0,0,0,1,28
B9DA,BANGRES06DEL02,24,4.8,3105.0915227009073,1,0,0,0,1,0,10
B05E,CHENRES03DEL01,27,4.6,17072.690000336548,0,0,1,0,1,0,35
23CB,INDORES09DEL03,26,4.9,9075.423573606307,1,0,0,0,1,0,26
BFBC,ALHRES09DEL02,21,4.7,3145.067434621583,0,1,0,0,1,0,21
A391,CHENRES04DEL02,32,4.5,7761.726486394692,1,0,0,0,1,0,20
3B97,SURRES01DEL03,24,4.5,13680.927409308628,0,0,0,0,0,1,28
D639,KNPRES02DEL03,31,4.9,20887.603964011545,0,0,0,0,1,0,22
8B31,RANCHIRES05DEL02,23,4.4,3018.868742009604,1,0,0,0,1,0,17
3583,PUNERES05DEL02,20,4.8,12256.687342592544,0,0,0,0,0,1,28
283F,PUNERES09DEL01,23,3.9,6128.804224238824,1,0,0,0,1,0,40
2E+84,VADRES010DEL02,32,4.9,7573.4678219499865,0,0,0,0,1,0,16
D078,AGRRES03DEL01,20,4.3,1488.3291030435744,0,0,1,0,1,0,20
B7DE,MUMRES15DEL01,22,5.0,6117.761953594077,0,1,0,0,0,1,27
65ED,CHENRES15DEL03,20,4.7,4657.159718108008,0,1,0,0,0,1,21
A17F,INDORES19DEL02,38,4.6,19659.792615101833,0,0,0,0,1,0,43
C960,KNPRES02DEL02,28,5.0,7461.16003515012,0,1,0,1,0,0,17
1777,INDORES06DEL03,37,4.2,9075.352487619299,1,0,0,0,1,0,34
502B,VADRES010DEL01,36,4.9,6058.874461145101,0,1,0,0,1,0,15
3A9A,VADRES13DEL02,34,4.6,19688.413407771484,1,0,0,0,1,0,44
72A5,MUMRES08DEL03,31,4.6,4589.834614418575,0,1,0,0,0,1,28
470E,BANGRES19DEL02,27,4.9,20183.481365845644,0,0,1,0,1,0,40
63EF,RANCHIRES19DEL03,24,4.8,9056.672984546305,0,0,0,1,0,0,16
81DB,JAPRES14DEL03,20,4.7,8938.685874464054,0,0,1,0,1,0,27
53BF,INDORES15DEL01,20,4.8,16634.95545420935,0,0,0,0,1,0,18
3D1A,RANCHIRES15DEL02,33,5.0,19617.929437389736,0,0,0,0,1,0,36
86F6,MYSRES01DEL02,28,4.6,12435.53817483714,1,0,0,1,0,0,18
D021,AGRRES17DEL01,29,4.8,5953.034972417382,0,1,0,0,1,0,24
5676,BANGRES06DEL02,26,4.8,7762.50024236581,0,0,1,0,1,0,13
C64D,LUDHRES05DEL03,28,5.0,20505.798923463568,0,1,0,0,0,1,24
5E+05,COIMBRES05DEL01,33,4.9,17137.491426388682,0,1,0,0,0,1,27
22B3,BANGRES16DEL02,26,4.1,3104.7859175292583,0,1,0,0,1,0,15
C2DF,DEHRES01DEL01,27,4.8,6290.134677634678,1,0,0,0,1,0,11
7F6E,RANCHIRES03DEL01,32,4.6,6290.134677634678,0,0,1,0,1,0,30
5C4F,CHENRES18DEL01,32,4.1,17076.40785616604,0,0,0,0,1,0,38
25FA,HYDRES14DEL02,21,4.8,19975.916923135843,0,0,1,0,1,0,24
6FC9,MUMRES09DEL01,24,3.2,10711.191521545657,0,0,1,0,0,1,36
A52D,HYDRES02DEL03,24,5.0,4610.5980334864025,0,0,1,0,1,0,15
555C,INDORES03DEL01,39,4.1,16635.41627418258,0,0,0,0,1,0,35
100B,RANCHIRES15DEL02,28,4.6,3018.7169050721664,0,0,1,0,1,0,25
22DD,SURRES20DEL02,38,4.2,7601.800334738002,0,0,0,0,1,0,31
929F,JAPRES13DEL02,23,4.5,2980.2895422000984,0,1,0,0,1,0,18
CE74,KOCRES06DEL02,36,4.9,20286.769465746984,0,0,0,1,0,0,41
1FED,COIMBRES04DEL03,35,4.7,4674.153680097568,0,0,1,0,0,1,18
63D3,JAPRES14DEL01,39,4.9,1489.9271643867567,1,0,0,0,0,1,15
9B34,INDORES010DEL01,21,4.6,16635.518179510294,0,0,0,0,0,1,25
6A85,MUMRES03DEL02,33,5.0,3058.5514953421016,0,0,1,0,1,0,31
BF59,LUDHRES02DEL01,29,4.6,11007.734763744618,0,0,0,0,1,0,42
B7CF,PUNERES13DEL01,26,5.0,1532.1547990761483,1,0,0,1,0,0,15
3D8B,CHENRES17DEL01,24,4.6,17074.25677879506,0,0,1,0,0,1,10
